departamento,provincia,ano,semana,meanAge_SIN_SEÑALES,meanAge_ALARMA,meanAge_GRAVE,medianAge_SIN_SEÑALES,medianAge_ALARMA,medianAge_GRAVE,sumCases_SIN_SEÑALES,sumCases_ALARMA,sumCases_GRAVE
PIURA,SULLANA,2015,31,33.130434782608695,25.77777777777778,,28.0,20.0,,23.0,9.0,
PIURA,SULLANA,2015,32,31.6875,24.5,,29.0,21.5,,32.0,20.0,
PIURA,SULLANA,2015,33,28.86842105263158,33.92857142857143,,23.5,34.0,,38.0,14.0,
PIURA,SULLANA,2015,34,34.916666666666664,22.5,,29.5,20.5,,24.0,12.0,
PIURA,SULLANA,2015,35,29.86111111111111,37.36363636363637,,30.0,31.0,,36.0,11.0,
PIURA,SULLANA,2015,36,32.36666666666667,19.285714285714285,,34.5,22.0,,30.0,7.0,
PIURA,SULLANA,2015,37,27.210526315789473,12.2,,21.0,10.0,,19.0,5.0,
PIURA,SULLANA,2015,38,26.375,18.25,,23.5,13.5,,24.0,4.0,
PIURA,SULLANA,2015,39,27.875,23.666666666666668,46.0,25.0,15.0,46.0,24.0,3.0,1.0
PIURA,SULLANA,2015,40,25.0625,24.333333333333332,,17.5,17.0,,16.0,9.0,
PIURA,SULLANA,2015,41,24.9,18.0,,20.0,15.0,,10.0,3.0,
PIURA,SULLANA,2015,42,22.615384615384617,21.0,,19.0,21.0,,13.0,1.0,
PIURA,SULLANA,2015,43,21.9,,,18.5,,,10.0,,
PIURA,SULLANA,2015,44,37.1,11.0,,40.0,11.0,,10.0,1.0,
PIURA,SULLANA,2015,45,22.875,9.0,,20.0,9.0,,8.0,2.0,
PIURA,SULLANA,2015,46,36.0,56.0,,26.0,56.0,,3.0,1.0,
PIURA,SULLANA,2015,47,37.0,41.5,,37.0,41.5,,2.0,2.0,
PIURA,SULLANA,2015,48,33.333333333333336,10.0,,37.0,10.0,,3.0,2.0,
PIURA,SULLANA,2015,49,31.4,,,19.0,,,5.0,,
PIURA,SULLANA,2015,50,15.5,60.0,,15.0,60.0,,4.0,1.0,
PIURA,SULLANA,2015,51,30.333333333333332,26.5,,30.5,26.5,,6.0,2.0,
PIURA,SULLANA,2015,52,17.0,,,17.0,,,1.0,,
PIURA,SULLANA,2016,1,8.0,,,8.0,,,1.0,,
PIURA,SULLANA,2016,2,38.0,,,47.0,,,3.0,,
PIURA,SULLANA,2016,3,31.5,,,37.5,,,4.0,,
PIURA,SULLANA,2016,4,23.5,41.666666666666664,,19.5,50.0,,6.0,3.0,
PIURA,SULLANA,2016,5,35.44444444444444,32.666666666666664,44.0,33.0,38.5,44.0,9.0,6.0,1.0
PIURA,SULLANA,2016,6,20.35483870967742,48.0,,13.0,48.0,,31.0,2.0,
PIURA,SULLANA,2016,7,26.818181818181817,17.5,,21.0,17.5,,33.0,2.0,
PIURA,SULLANA,2016,8,22.47826086956522,25.5,,18.0,22.5,,23.0,4.0,
PIURA,SULLANA,2016,9,24.5,58.666666666666664,,17.0,59.0,,18.0,3.0,
PIURA,SULLANA,2016,10,28.615384615384617,7.0,,22.5,7.0,,26.0,1.0,
PIURA,SULLANA,2016,11,24.52173913043478,26.5,,25.0,26.5,,23.0,2.0,
PIURA,SULLANA,2016,12,26.22222222222222,11.0,,29.0,11.0,,9.0,2.0,
PIURA,SULLANA,2016,13,26.357142857142858,,19.0,20.5,,19.0,28.0,,1.0
PIURA,SULLANA,2016,14,35.36363636363637,27.166666666666668,,38.5,19.5,,22.0,6.0,
PIURA,SULLANA,2016,15,28.32,24.0,30.0,21.0,20.0,30.0,25.0,9.0,1.0
PIURA,SULLANA,2016,16,28.614035087719298,29.444444444444443,,23.0,20.0,,57.0,9.0,
PIURA,SULLANA,2016,17,32.86363636363637,22.833333333333332,,28.0,21.5,,44.0,12.0,
PIURA,SULLANA,2016,18,31.727272727272727,31.46153846153846,,27.0,31.0,,55.0,13.0,
PIURA,SULLANA,2016,19,34.22222222222222,26.956521739130434,,35.0,24.0,,45.0,23.0,
PIURA,SULLANA,2016,20,32.31111111111111,22.375,,26.0,21.0,,45.0,8.0,
PIURA,SULLANA,2016,21,30.142857142857142,30.583333333333332,,29.0,29.5,,35.0,12.0,
PIURA,SULLANA,2016,22,26.4,26.11111111111111,,23.0,22.0,,35.0,9.0,
PIURA,SULLANA,2016,23,22.782608695652176,36.25,,18.0,27.5,,23.0,4.0,
PIURA,SULLANA,2016,24,27.551724137931036,24.833333333333332,,25.0,22.0,,29.0,6.0,
PIURA,SULLANA,2016,25,34.0,19.833333333333332,4.0,30.5,17.0,4.0,16.0,6.0,1.0
PIURA,SULLANA,2016,26,27.818181818181817,24.5,,21.0,17.5,,11.0,4.0,
PIURA,SULLANA,2016,27,25.0,22.0,,22.0,22.0,,17.0,1.0,
PIURA,SULLANA,2016,28,33.75,24.666666666666668,,34.0,27.0,,8.0,3.0,
PIURA,SULLANA,2016,29,28.0,16.0,,24.5,16.0,,6.0,1.0,
PIURA,SULLANA,2016,30,25.666666666666668,35.75,8.0,24.0,31.5,8.0,6.0,4.0,1.0
PIURA,SULLANA,2016,31,37.588235294117645,31.0,16.666666666666668,41.0,13.0,7.0,17.0,3.0,3.0
PIURA,SULLANA,2016,32,27.0,10.0,,19.0,10.0,,15.0,2.0,
PIURA,SULLANA,2016,33,9.666666666666666,25.625,,2.0,24.5,,3.0,8.0,
PIURA,SULLANA,2016,34,17.5,15.0,,17.5,15.0,,2.0,1.0,
PIURA,SULLANA,2016,35,33.142857142857146,11.0,,27.0,11.0,,7.0,1.0,
PIURA,SULLANA,2016,36,24.25,66.0,38.0,20.5,66.0,38.0,4.0,2.0,1.0
PIURA,SULLANA,2016,37,37.5,,,35.0,,,6.0,,
PIURA,SULLANA,2016,38,24.333333333333332,34.0,,20.0,34.0,,3.0,2.0,
PIURA,SULLANA,2016,39,24.25,34.0,,15.0,42.0,,4.0,5.0,
PIURA,SULLANA,2016,40,41.0,23.0,,41.0,23.0,,2.0,2.0,
PIURA,SULLANA,2016,41,33.5,31.25,,33.5,30.5,,2.0,4.0,
PIURA,SULLANA,2016,42,13.0,28.0,,13.0,28.0,,1.0,1.0,
PIURA,SULLANA,2016,43,15.5,50.0,,11.5,50.0,,4.0,1.0,
PIURA,SULLANA,2016,44,37.57142857142857,47.5,,32.0,47.5,,7.0,2.0,
PIURA,SULLANA,2016,45,28.0,25.5,,23.0,25.5,,9.0,2.0,
PIURA,SULLANA,2016,46,15.333333333333334,,,18.0,,,3.0,,
PIURA,SULLANA,2016,47,22.75,30.0,,14.5,20.5,,8.0,4.0,
PIURA,SULLANA,2016,48,15.166666666666666,,,14.0,,,6.0,,
PIURA,SULLANA,2016,49,14.375,,,12.5,,,8.0,,
PIURA,SULLANA,2016,50,19.25,,,12.5,,,8.0,,
PIURA,SULLANA,2016,51,34.857142857142854,15.0,,37.0,15.0,,7.0,1.0,
PIURA,SULLANA,2016,52,20.8,23.2,,14.0,24.0,,5.0,5.0,
PIURA,SULLANA,2017,1,26.333333333333332,9.666666666666666,,25.0,13.0,,9.0,3.0,
PIURA,SULLANA,2017,2,33.2,4.0,,38.5,4.0,,10.0,1.0,
PIURA,SULLANA,2017,3,21.875,40.0,,19.0,40.0,,8.0,1.0,
PIURA,SULLANA,2017,4,31.384615384615383,26.6,,29.0,25.0,,13.0,5.0,
PIURA,SULLANA,2017,5,33.857142857142854,49.0,,26.5,49.0,,28.0,1.0,
PIURA,SULLANA,2017,6,30.84090909090909,15.625,,25.0,12.5,,44.0,8.0,
PIURA,SULLANA,2017,7,31.735849056603772,28.15,,26.0,24.0,,53.0,20.0,
PIURA,SULLANA,2017,8,31.78082191780822,27.08695652173913,33.0,28.0,21.0,33.0,73.0,23.0,1.0
PIURA,SULLANA,2017,9,33.52136752136752,28.4,25.0,34.0,26.5,25.0,117.0,20.0,1.0
PIURA,SULLANA,2017,10,31.0,31.097560975609756,,29.0,34.0,,149.0,41.0,
PIURA,SULLANA,2017,11,34.77777777777778,32.775,25.5,34.5,34.0,25.5,162.0,40.0,2.0
PIURA,SULLANA,2017,12,34.18343195266272,31.203125,,32.0,28.5,,169.0,64.0,
PIURA,SULLANA,2017,13,34.10497237569061,31.156626506024097,,34.0,25.0,,181.0,83.0,
PIURA,SULLANA,2017,14,36.57786885245902,35.9054054054054,,35.0,31.5,,244.0,74.0,
PIURA,SULLANA,2017,15,34.641350210970465,31.74,,33.0,27.5,,237.0,100.0,
PIURA,SULLANA,2017,16,33.064935064935064,29.837209302325583,48.0,32.0,26.0,48.0,231.0,129.0,2.0
PIURA,SULLANA,2017,17,33.19607843137255,30.27173913043478,,30.0,26.5,,255.0,92.0,
PIURA,SULLANA,2017,18,37.73376623376623,32.9009900990099,40.0,35.0,29.0,40.0,308.0,101.0,3.0
PIURA,SULLANA,2017,19,35.897526501766784,29.819444444444443,37.0,33.0,24.0,37.0,283.0,72.0,1.0
PIURA,SULLANA,2017,20,34.79775280898876,33.285714285714285,20.0,32.0,27.5,20.0,267.0,98.0,2.0
PIURA,SULLANA,2017,21,33.43478260869565,31.60810810810811,47.0,30.5,29.5,47.0,230.0,74.0,2.0
PIURA,SULLANA,2017,22,32.799196787148595,34.76,,30.0,32.5,,249.0,50.0,
PIURA,SULLANA,2017,23,32.49787234042553,32.79545454545455,,30.0,31.0,,235.0,44.0,
PIURA,SULLANA,2017,24,32.99547511312217,37.166666666666664,,29.0,35.5,,221.0,42.0,
PIURA,SULLANA,2017,25,35.350746268656714,31.666666666666668,54.0,33.0,23.0,54.0,134.0,12.0,1.0
PIURA,SULLANA,2017,26,33.08695652173913,33.833333333333336,,29.5,34.5,,138.0,6.0,
PIURA,SULLANA,2017,27,30.10810810810811,49.8,,24.5,46.0,,74.0,5.0,
PIURA,SULLANA,2017,28,28.022727272727273,31.75,,24.5,26.5,,44.0,8.0,
PIURA,SULLANA,2017,29,30.956521739130434,19.0,,29.0,19.0,,46.0,1.0,
PIURA,SULLANA,2017,30,31.11111111111111,48.0,68.0,25.0,48.0,68.0,36.0,1.0,1.0
PIURA,SULLANA,2017,31,30.795454545454547,37.0,,28.0,37.0,,44.0,2.0,
PIURA,SULLANA,2017,32,30.85185185185185,,,27.0,,,27.0,,
PIURA,SULLANA,2017,33,30.2,,,25.0,,,5.0,,
PIURA,SULLANA,2017,34,28.666666666666668,26.0,,24.0,21.0,,6.0,3.0,
PIURA,SULLANA,2017,35,18.0,13.333333333333334,,18.0,6.0,,1.0,3.0,
PIURA,SULLANA,2017,36,27.5,,,27.5,,,2.0,,
PIURA,SULLANA,2017,37,12.4,,,8.0,,,5.0,,
PIURA,SULLANA,2017,38,32.166666666666664,62.0,,30.0,62.0,,6.0,1.0,
PIURA,SULLANA,2017,39,15.5,,,15.5,,,2.0,,
PIURA,SULLANA,2017,40,34.30769230769231,,,30.0,,,13.0,,
PIURA,SULLANA,2017,41,66.33333333333333,,,60.0,,,3.0,,
PIURA,SULLANA,2017,42,44.6,,,37.0,,,5.0,,
PIURA,SULLANA,2017,43,20.0,,,25.0,,,3.0,,
PIURA,SULLANA,2017,44,13.0,,,15.0,,,6.0,,
PIURA,SULLANA,2017,45,25.75,,,23.0,,,4.0,,
PIURA,SULLANA,2017,46,34.0,35.0,,31.0,35.0,,4.0,1.0,
PIURA,SULLANA,2017,47,24.0,18.0,,22.0,18.0,,7.0,1.0,
PIURA,SULLANA,2017,48,30.0,,,30.0,,,6.0,,
PIURA,SULLANA,2017,49,18.75,,,15.5,,,4.0,,
PIURA,SULLANA,2017,50,33.0,,,32.0,,,5.0,,
PIURA,SULLANA,2017,51,24.714285714285715,36.0,,21.0,36.0,,7.0,1.0,
PIURA,SULLANA,2017,52,21.75,,,21.0,,,8.0,,
PIURA,SULLANA,2018,1,12.0,,,12.0,,,1.0,,
PIURA,SULLANA,2018,2,37.5,,,37.5,,,2.0,,
PIURA,SULLANA,2018,3,6.0,,,6.0,,,1.0,,
PIURA,SULLANA,2018,4,29.75,27.0,,31.5,27.0,,4.0,1.0,
PIURA,SULLANA,2018,5,16.666666666666668,18.0,,16.0,18.0,,3.0,1.0,
PIURA,SULLANA,2018,6,31.666666666666668,,,36.0,,,3.0,,
PIURA,SULLANA,2018,7,20.5,38.0,,17.0,38.0,,4.0,2.0,
PIURA,SULLANA,2018,8,6.0,,,6.0,,,1.0,,
PIURA,SULLANA,2018,9,6.0,,,6.0,,,1.0,,
PIURA,SULLANA,2018,10,11.0,5.0,,9.5,5.0,,4.0,1.0,
PIURA,SULLANA,2018,11,29.5,,,29.5,,,2.0,,
PIURA,SULLANA,2018,12,48.0,,,48.0,,,2.0,,
PIURA,SULLANA,2018,14,47.5,,,47.5,,,2.0,,
PIURA,SULLANA,2018,15,25.571428571428573,,,14.0,,,7.0,,
PIURA,SULLANA,2018,16,22.6,26.0,,16.0,26.0,,5.0,1.0,
PIURA,SULLANA,2018,17,51.0,,,51.0,,,2.0,,
PIURA,SULLANA,2018,18,19.333333333333332,13.0,48.0,21.0,13.0,48.0,3.0,1.0,1.0
PIURA,SULLANA,2018,19,13.0,30.0,,10.0,30.0,,3.0,1.0,
PIURA,SULLANA,2018,20,15.0,,,15.0,,,1.0,,
PIURA,SULLANA,2018,21,35.333333333333336,,,38.0,,,3.0,,
PIURA,SULLANA,2018,22,25.0,,,26.0,,,3.0,,
PIURA,SULLANA,2018,23,25.0,,,25.0,,,1.0,,
PIURA,SULLANA,2018,24,13.0,,,13.0,,,1.0,,
PIURA,SULLANA,2018,25,4.0,,,4.0,,,1.0,,
PIURA,SULLANA,2018,28,46.0,,,46.0,,,1.0,,
PIURA,SULLANA,2018,29,46.0,,,46.0,,,1.0,,
PIURA,SULLANA,2018,33,24.0,,,24.0,,,1.0,,
PIURA,SULLANA,2018,35,13.0,,,13.0,,,1.0,,
PIURA,SULLANA,2018,37,31.0,,,31.0,,,1.0,,
PIURA,SULLANA,2018,39,,9.0,,,9.0,,,1.0,
PIURA,SULLANA,2018,40,14.0,,,14.0,,,1.0,,
PIURA,SULLANA,2018,42,27.666666666666668,,,23.0,,,3.0,,
PIURA,SULLANA,2018,43,11.0,,,11.0,,,2.0,,
PIURA,SULLANA,2018,44,67.0,27.0,,67.0,27.0,,1.0,1.0,
PIURA,SULLANA,2018,45,20.0,,,20.0,,,1.0,,
PIURA,SULLANA,2018,46,2.0,,,2.0,,,1.0,,
PIURA,SULLANA,2018,47,7.0,,,7.0,,,1.0,,
PIURA,SULLANA,2018,48,12.5,,,12.5,,,2.0,,
PIURA,SULLANA,2018,50,23.0,,,23.0,,,1.0,,
PIURA,SULLANA,2018,51,26.0,,,19.5,,,4.0,,
PIURA,SULLANA,2018,52,31.0,,,28.0,,,3.0,,
PIURA,SULLANA,2019,10,17.0,,,17.0,,,1.0,,
PIURA,SULLANA,2019,11,29.0,,,29.0,,,1.0,,
PIURA,SULLANA,2019,12,10.5,,,10.5,,,2.0,,
PIURA,SULLANA,2019,13,3.0,,,3.0,,,1.0,,
PIURA,SULLANA,2019,15,30.0,,,30.0,,,1.0,,
PIURA,SULLANA,2019,17,30.666666666666668,,,29.0,,,3.0,,
PIURA,SULLANA,2019,18,33.0,,,36.0,,,3.0,,
PIURA,SULLANA,2019,21,28.0,,,28.0,,,1.0,,
PIURA,SULLANA,2019,22,30.25,,,31.5,,,4.0,,
PIURA,SULLANA,2019,23,62.0,,,62.0,,,1.0,,
PIURA,SULLANA,2019,24,60.0,,,60.0,,,1.0,,
PIURA,SULLANA,2019,25,45.0,,,45.0,,,1.0,,
PIURA,SULLANA,2019,26,21.0,,,21.0,,,1.0,,
PIURA,SULLANA,2019,27,19.0,,,18.0,,,3.0,,
PIURA,SULLANA,2019,42,,22.0,,,22.0,,,1.0,
PIURA,SULLANA,2019,47,33.0,,,33.0,,,1.0,,
PIURA,SULLANA,2020,2,30.0,,,30.0,,,1.0,,
PIURA,SULLANA,2020,3,22.5,,,22.5,,,2.0,,
PIURA,SULLANA,2020,5,,24.0,,,24.0,,,1.0,
PIURA,SULLANA,2020,6,21.333333333333332,,,19.0,,,3.0,,
PIURA,SULLANA,2020,7,9.5,29.0,,9.5,29.0,,2.0,1.0,
PIURA,SULLANA,2020,8,26.666666666666668,,,28.0,,,3.0,,
PIURA,SULLANA,2020,9,32.0,,,32.0,,,2.0,,
PIURA,SULLANA,2020,10,19.25,,,18.5,,,4.0,,
PIURA,SULLANA,2020,11,32.666666666666664,,,24.0,,,3.0,,
PIURA,SULLANA,2020,17,53.0,,,53.0,,,1.0,,
PIURA,SULLANA,2020,27,,13.0,,,13.0,,,1.0,
PIURA,SULLANA,2020,31,27.0,,,27.0,,,1.0,,
PIURA,SULLANA,2020,33,39.5,,,39.5,,,2.0,,
PIURA,SULLANA,2020,34,41.0,,,41.0,,,1.0,,
PIURA,SULLANA,2020,41,66.0,,,66.0,,,1.0,,
PIURA,SULLANA,2021,7,31.0,,,31.0,,,1.0,,
PIURA,SULLANA,2021,8,29.0,,,29.0,,,1.0,,
PIURA,SULLANA,2021,9,14.0,,,14.0,,,1.0,,
PIURA,SULLANA,2021,11,25.0,,,25.0,,,2.0,,
PIURA,SULLANA,2021,12,50.0,,,50.0,,,2.0,,
PIURA,SULLANA,2021,14,14.0,20.0,,14.0,20.0,,2.0,1.0,
PIURA,SULLANA,2021,17,14.0,,,14.0,,,1.0,,
PIURA,SULLANA,2021,18,60.0,,,60.0,,,1.0,,
PIURA,SULLANA,2021,19,48.5,,,54.5,,,4.0,,
PIURA,SULLANA,2021,20,33.0,,,20.0,,,8.0,,
PIURA,SULLANA,2021,21,26.6,,,11.0,,,5.0,,
PIURA,SULLANA,2021,22,23.25,,,17.0,,,4.0,,
PIURA,SULLANA,2021,23,33.53846153846154,31.666666666666668,,36.0,19.0,,13.0,3.0,
PIURA,SULLANA,2021,24,35.44444444444444,,,28.0,,,9.0,,
PIURA,SULLANA,2021,25,28.166666666666668,,,24.0,,,6.0,,
PIURA,SULLANA,2021,26,23.333333333333332,,,16.0,,,3.0,,
PIURA,SULLANA,2021,27,36.0,64.0,,29.5,64.0,,4.0,1.0,
PIURA,SULLANA,2021,28,21.0,,,21.0,,,2.0,,
PIURA,SULLANA,2021,29,36.666666666666664,,,39.0,,,3.0,,
PIURA,SULLANA,2021,30,33.142857142857146,13.0,,31.0,13.0,,7.0,1.0,
PIURA,SULLANA,2021,31,31.0,67.0,,25.0,67.0,,11.0,1.0,
PIURA,SULLANA,2021,32,47.5,,,54.0,,,6.0,,
PIURA,SULLANA,2021,33,20.8,,,19.0,,,5.0,,
PIURA,SULLANA,2021,34,36.333333333333336,,,29.0,,,3.0,,
PIURA,SULLANA,2021,35,45.0,,,47.5,,,4.0,,
PIURA,SULLANA,2021,36,22.75,36.0,,17.5,36.0,,4.0,1.0,
PIURA,SULLANA,2021,37,36.25,49.0,,34.0,49.0,,4.0,1.0,
PIURA,SULLANA,2021,38,3.0,,,3.0,,,1.0,,
PIURA,SULLANA,2021,39,35.666666666666664,,,39.0,,,3.0,,
PIURA,SULLANA,2021,40,14.0,,,14.0,,,2.0,,
PIURA,SULLANA,2021,41,14.0,,10.0,14.0,,10.0,1.0,,1.0
PIURA,SULLANA,2021,42,21.0,31.0,,25.0,31.0,,5.0,1.0,
PIURA,SULLANA,2021,43,26.5,,,25.0,,,4.0,,
PIURA,SULLANA,2021,44,14.5,,,14.5,,,2.0,,
PIURA,SULLANA,2021,45,33.0,50.0,,33.0,50.0,,2.0,1.0,
PIURA,SULLANA,2021,46,24.0,,,24.0,,,2.0,,
PIURA,SULLANA,2021,47,18.5,,,18.5,,,2.0,,
PIURA,SULLANA,2021,48,29.5,,,21.0,,,4.0,,
PIURA,SULLANA,2021,49,28.0,,,28.0,,,1.0,,
PIURA,SULLANA,2021,50,32.0,,,27.0,,,3.0,,
PIURA,SULLANA,2021,51,,14.0,,,14.0,,,1.0,
PIURA,SULLANA,2021,52,42.0,,,55.0,,,3.0,,
PIURA,SULLANA,2022,1,64.0,,,64.0,,,1.0,,
PIURA,SULLANA,2022,3,25.0,,,25.0,,,2.0,,
PIURA,SULLANA,2022,5,14.0,,,14.0,,,2.0,,
PIURA,SULLANA,2022,6,18.75,59.0,,16.5,59.0,,4.0,1.0,
PIURA,SULLANA,2022,7,28.956521739130434,,,22.0,,,23.0,,
PIURA,SULLANA,2022,8,29.61111111111111,56.0,,26.0,56.0,,18.0,2.0,
PIURA,SULLANA,2022,9,26.76923076923077,10.75,,26.0,8.0,,39.0,4.0,
PIURA,SULLANA,2022,10,31.54054054054054,18.666666666666668,70.0,28.0,22.0,70.0,37.0,3.0,1.0
PIURA,SULLANA,2022,11,29.436363636363637,27.666666666666668,,27.0,19.0,,55.0,3.0,
PIURA,SULLANA,2022,12,32.90769230769231,18.333333333333332,,28.0,9.5,,65.0,6.0,
PIURA,SULLANA,2022,13,34.417582417582416,39.09090909090909,,33.0,32.0,,91.0,11.0,
PIURA,SULLANA,2022,14,34.15841584158416,19.363636363636363,,33.0,21.0,,101.0,11.0,
PIURA,SULLANA,2022,15,31.917355371900825,39.5,,27.0,43.0,,121.0,8.0,
PIURA,SULLANA,2022,16,31.111801242236027,41.0,,28.0,35.0,,161.0,9.0,
PIURA,SULLANA,2022,17,30.756944444444443,42.8,46.0,25.5,51.0,46.0,144.0,5.0,1.0
PIURA,SULLANA,2022,18,28.595588235294116,37.285714285714285,,25.0,25.0,,136.0,7.0,
PIURA,SULLANA,2022,19,30.359154929577464,9.666666666666666,,29.0,12.0,,142.0,3.0,
PIURA,SULLANA,2022,20,32.226190476190474,19.571428571428573,83.0,29.0,15.0,83.0,84.0,7.0,1.0
PIURA,SULLANA,2022,21,32.604395604395606,61.5,,30.0,61.5,,91.0,2.0,
PIURA,SULLANA,2022,22,30.254545454545454,19.0,,27.0,19.0,,55.0,1.0,
PIURA,SULLANA,2022,23,30.097560975609756,55.0,,28.0,55.0,,41.0,1.0,
PIURA,SULLANA,2022,24,28.155555555555555,38.0,,23.0,38.0,,45.0,1.0,
PIURA,SULLANA,2022,25,31.944444444444443,43.5,,28.5,43.5,,36.0,2.0,
PIURA,SULLANA,2022,26,27.791666666666668,9.0,,25.5,9.0,,24.0,1.0,
PIURA,SULLANA,2022,27,31.571428571428573,67.0,,32.0,67.0,,14.0,1.0,
PIURA,SULLANA,2022,28,20.473684210526315,,,17.0,,,19.0,,
PIURA,SULLANA,2022,29,27.22222222222222,62.0,,16.0,62.0,,18.0,1.0,
PIURA,SULLANA,2022,30,28.77777777777778,25.666666666666668,,25.0,21.0,,9.0,3.0,
PIURA,SULLANA,2022,31,18.428571428571427,,,19.0,,,7.0,,
PIURA,SULLANA,2022,32,20.833333333333332,,,18.5,,,6.0,,
PIURA,SULLANA,2022,33,13.6,,,12.0,,,5.0,,
PIURA,SULLANA,2022,34,34.75,,,41.0,,,4.0,,
PIURA,SULLANA,2022,35,26.714285714285715,,,32.0,,,7.0,,
PIURA,SULLANA,2022,36,48.0,,,48.0,,,2.0,,
PIURA,SULLANA,2022,37,28.666666666666668,,,20.0,,,3.0,,
PIURA,SULLANA,2022,38,26.75,18.0,,23.0,18.0,,4.0,1.0,
PIURA,SULLANA,2022,39,30.0,,,16.0,,,3.0,,
PIURA,SULLANA,2022,40,24.714285714285715,16.0,,18.0,16.0,,7.0,1.0,
PIURA,SULLANA,2022,41,33.72727272727273,,,27.0,,,11.0,,
PIURA,SULLANA,2022,42,27.444444444444443,,,15.0,,,9.0,,
PIURA,SULLANA,2022,43,37.714285714285715,,,35.0,,,7.0,,
PIURA,SULLANA,2022,44,27.583333333333332,35.333333333333336,,26.5,40.0,,12.0,3.0,
PIURA,SULLANA,2022,45,31.285714285714285,29.0,,28.0,29.0,,7.0,1.0,
PIURA,SULLANA,2022,46,24.2,,,11.0,,,5.0,,
PIURA,SULLANA,2022,47,22.0,,,18.0,,,5.0,,
PIURA,SULLANA,2022,48,41.5,,,40.5,,,4.0,,
PIURA,SULLANA,2022,49,39.5,,,39.5,,,2.0,,
PIURA,SULLANA,2022,50,69.0,40.0,,69.0,40.0,,1.0,1.0,
PIURA,SULLANA,2022,51,30.5,,,26.5,,,4.0,,
PIURA,SULLANA,2022,52,20.5,,,18.5,,,4.0,,
PIURA,TALARA,2000,20,30.0,,,30.0,,,1.0,,
PIURA,TALARA,2000,23,33.0,,,33.0,,,1.0,,
PIURA,TALARA,2000,24,16.0,,,16.0,,,1.0,,
PIURA,TALARA,2000,29,16.5,,,16.5,,,2.0,,
PIURA,TALARA,2000,31,23.4,,,25.0,,,5.0,,
PIURA,TALARA,2000,32,24.666666666666668,,,25.0,,,3.0,,
PIURA,TALARA,2000,33,38.5,,,34.5,,,4.0,,
PIURA,TALARA,2000,34,15.5,,,15.5,,,2.0,,
PIURA,TALARA,2000,36,14.0,,,14.0,,,1.0,,
PIURA,TALARA,2000,38,24.0,,,24.0,,,1.0,,
PIURA,TALARA,2000,40,37.0,,,37.0,,,2.0,,
PIURA,TALARA,2000,41,25.5,,,26.5,,,6.0,,
PIURA,TALARA,2000,42,18.363636363636363,,,17.0,,,11.0,,
PIURA,TALARA,2000,43,18.4,,,12.0,,,5.0,,
PIURA,TALARA,2000,44,24.5,,,19.5,,,12.0,,
PIURA,TALARA,2000,45,28.3,,,29.0,,,10.0,,
PIURA,TALARA,2000,46,22.363636363636363,,,26.0,,,11.0,,
PIURA,TALARA,2000,47,25.529411764705884,,,22.0,,,17.0,,
PIURA,TALARA,2000,48,19.695652173913043,,,17.0,,,23.0,,
PIURA,TALARA,2000,49,29.0625,,,29.0,,,32.0,,
PIURA,TALARA,2000,50,22.52173913043478,,,18.0,,,23.0,,
PIURA,TALARA,2000,51,26.105263157894736,,,20.0,,,19.0,,
PIURA,TALARA,2000,52,23.294117647058822,,,21.0,,,17.0,,
PIURA,TALARA,2001,1,27.516129032258064,,,26.0,,,62.0,,
PIURA,TALARA,2001,2,28.362745098039216,,65.0,26.5,,65.0,102.0,,1.0
PIURA,TALARA,2001,3,31.30857142857143,,,29.0,,,175.0,,
PIURA,TALARA,2001,4,30.060109289617486,,,28.0,,,183.0,,
PIURA,TALARA,2001,5,29.31132075471698,,,27.0,,,106.0,,
PIURA,TALARA,2001,6,29.707482993197278,,11.5,27.0,,11.5,147.0,,2.0
PIURA,TALARA,2001,7,29.261682242990656,,16.0,26.0,,16.0,107.0,,2.0
PIURA,TALARA,2001,8,28.606060606060606,,17.0,26.0,,17.0,99.0,,1.0
PIURA,TALARA,2001,9,31.91764705882353,,28.714285714285715,30.0,,20.0,85.0,,7.0
PIURA,TALARA,2001,10,32.974137931034484,,21.5,31.5,,23.0,116.0,,6.0
PIURA,TALARA,2001,11,28.23404255319149,,,27.0,,,94.0,,
PIURA,TALARA,2001,12,27.30952380952381,,,25.5,,,84.0,,
PIURA,TALARA,2001,13,30.256410256410255,,33.0,28.5,,33.0,78.0,,1.0
PIURA,TALARA,2001,14,33.170731707317074,,22.0,33.0,,22.0,41.0,,1.0
PIURA,TALARA,2001,15,31.755555555555556,,,29.0,,,45.0,,
PIURA,TALARA,2001,16,36.5,,,37.5,,,56.0,,
PIURA,TALARA,2001,17,27.205128205128204,,,24.0,,,39.0,,
PIURA,TALARA,2001,18,28.956521739130434,,,26.5,,,46.0,,
PIURA,TALARA,2001,19,30.647058823529413,,,28.0,,,34.0,,
PIURA,TALARA,2001,20,32.8936170212766,,,32.0,,,47.0,,
PIURA,TALARA,2001,21,32.083333333333336,,,30.0,,,36.0,,
PIURA,TALARA,2001,22,27.95,,,29.5,,,20.0,,
PIURA,TALARA,2001,23,29.3,,,33.0,,,20.0,,
PIURA,TALARA,2001,24,32.92307692307692,,,28.0,,,13.0,,
PIURA,TALARA,2001,25,27.25,,,29.5,,,4.0,,
PIURA,TALARA,2001,26,50.0,,,50.0,,,1.0,,
